2023-09-26 16:13:41,573 DEBUG   HandlerThread:61712 [system_monitor.py:probe():210] {'os': 'macOS-13.2.1-arm64-arm-64bit', 'python': '3.10.12', 'heartbeatAt': '2023-09-26T07:13:41.542122', 'startedAt': '2023-09-26T07:13:40.425257', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '<python with no main file>', 'codePathLocal': None, 'git': {'remote': 'https://github.com/YangDongJae/DeepLearning.git', 'commit': '9178ca2117ed156d34b823b8c49134a9163f2100'}, 'email': 'ydj9805@me.com', 'root': '/Users/yangdongjae/Desktop/2023/CS/Deep learning/assignment', 'host': 'Sanchezs-MacBook-Pro.local', 'username': 'yangdongjae', 'executable': '/opt/homebrew/anaconda3/envs/link_dl/bin/python', 'cpu_count': 8, 'cpu_count_logical': 8, 'disk': {'/': {'total': 460.4317207336426, 'used': 12.054340362548828}}, 'gpuapple': {'type': 'arm', 'vendor': 'Apple'}, 'memory': {'total': 16.0}}
2023-09-26 16:13:41,573 INFO    HandlerThread:61712 [system_monitor.py:probe():211] Finished collecting system info
2023-09-26 16:13:41,573 INFO    HandlerThread:61712 [system_monitor.py:probe():214] Publishing system info
2023-09-26 16:13:41,573 DEBUG   HandlerThread:61712 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2023-09-26 16:13:41,574 DEBUG   HandlerThread:61712 [system_info.py:_save_pip():68] Saving pip packages done
2023-09-26 16:13:41,574 DEBUG   HandlerThread:61712 [system_info.py:_save_conda():75] Saving list of conda packages installed into the current environment
2023-09-26 16:13:42,405 INFO    Thread-12 :61712 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/yangdongjae/Desktop/2023/CS/Deep learning/assignment/src/homework#2/wandb/run-20230926_161340-ms9p6ane/files/requirements.txt
2023-09-26 16:13:42,405 INFO    Thread-12 :61712 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/yangdongjae/Desktop/2023/CS/Deep learning/assignment/src/homework#2/wandb/run-20230926_161340-ms9p6ane/files/conda-environment.yaml
2023-09-26 16:13:44,707 DEBUG   HandlerThread:61712 [system_info.py:_save_conda():87] Saving conda packages done
2023-09-26 16:13:44,708 INFO    HandlerThread:61712 [system_monitor.py:probe():216] Finished publishing system info
2023-09-26 16:13:44,712 DEBUG   SenderThread:61712 [sender.py:send():380] send: files
2023-09-26 16:13:44,712 INFO    SenderThread:61712 [sender.py:_save_file():1378] saving file wandb-metadata.json with policy now
2023-09-26 16:13:45,413 INFO    Thread-12 :61712 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/yangdongjae/Desktop/2023/CS/Deep learning/assignment/src/homework#2/wandb/run-20230926_161340-ms9p6ane/files/conda-environment.yaml
2023-09-26 16:13:45,413 INFO    Thread-12 :61712 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/yangdongjae/Desktop/2023/CS/Deep learning/assignment/src/homework#2/wandb/run-20230926_161340-ms9p6ane/files/wandb-metadata.json
2023-09-26 16:13:45,619 INFO    wandb-upload_0:61712 [upload_job.py:push():131] Uploaded file /var/folders/ny/tbs_98cs36v4cc5h0tfjfszh0000gn/T/tmp9ba9jjzqwandb/hg9henag-wandb-metadata.json
2023-09-26 16:13:45,714 DEBUG   HandlerThread:61712 [handler.py:handle_request():144] handle_request: status_report
2023-09-26 16:13:50,736 DEBUG   HandlerThread:61712 [handler.py:handle_request():144] handle_request: status_report
2023-09-26 16:13:53,264 INFO    StreamThr :61712 [internal.py:wandb_internal():86] W&B internal server running at pid: 61712, started at: 2023-09-26 16:13:53.263524
2023-09-26 16:13:53,269 DEBUG   HandlerThread:61712 [handler.py:handle_request():144] handle_request: status
2023-09-26 16:13:53,279 INFO    WriterThread:61712 [datastore.py:open_for_write():85] open: /Users/yangdongjae/Desktop/2023/CS/Deep learning/assignment/src/homework#2/wandb/run-20230926_161353-93y0xc7l/run-93y0xc7l.wandb
2023-09-26 16:13:53,282 DEBUG   SenderThread:61712 [sender.py:send():380] send: header
2023-09-26 16:13:53,308 DEBUG   SenderThread:61712 [sender.py:send():380] send: run
2023-09-26 16:13:54,329 INFO    SenderThread:61712 [dir_watcher.py:__init__():211] watching files in: /Users/yangdongjae/Desktop/2023/CS/Deep learning/assignment/src/homework#2/wandb/run-20230926_161353-93y0xc7l/files
2023-09-26 16:13:54,329 INFO    SenderThread:61712 [sender.py:_start_run_threads():1122] run started: 93y0xc7l with start time 1695712433.260351
2023-09-26 16:13:54,334 DEBUG   HandlerThread:61712 [handler.py:handle_request():144] handle_request: check_version
2023-09-26 16:13:54,335 DEBUG   SenderThread:61712 [sender.py:send_request():407] send_request: check_version
2023-09-26 16:13:54,442 DEBUG   HandlerThread:61712 [handler.py:handle_request():144] handle_request: run_start
2023-09-26 16:13:54,443 DEBUG   HandlerThread:61712 [system_info.py:__init__():32] System info init
2023-09-26 16:13:54,443 DEBUG   HandlerThread:61712 [system_info.py:__init__():47] System info init done
2023-09-26 16:13:54,444 INFO    HandlerThread:61712 [system_monitor.py:start():181] Starting system monitor
2023-09-26 16:13:54,444 INFO    SystemMonitor:61712 [system_monitor.py:_start():145] Starting system asset monitoring threads
2023-09-26 16:13:54,444 INFO    HandlerThread:61712 [system_monitor.py:probe():201] Collecting system info
2023-09-26 16:13:54,444 INFO    SystemMonitor:61712 [interfaces.py:start():190] Started cpu monitoring
2023-09-26 16:13:54,444 DEBUG   HandlerThread:61712 [system_info.py:probe():196] Probing system
2023-09-26 16:13:54,445 INFO    SystemMonitor:61712 [interfaces.py:start():190] Started disk monitoring
2023-09-26 16:13:54,447 INFO    SystemMonitor:61712 [interfaces.py:start():190] Started gpuapple monitoring
2023-09-26 16:13:54,449 INFO    SystemMonitor:61712 [interfaces.py:start():190] Started memory monitoring
2023-09-26 16:13:54,450 INFO    SystemMonitor:61712 [interfaces.py:start():190] Started network monitoring
2023-09-26 16:13:54,451 DEBUG   HandlerThread:61712 [system_info.py:_probe_git():181] Probing git
2023-09-26 16:13:54,473 DEBUG   HandlerThread:61712 [system_info.py:_probe_git():189] Probing git done
2023-09-26 16:13:54,474 DEBUG   HandlerThread:61712 [system_info.py:probe():244] Probing system done
2023-09-26 16:13:54,474 DEBUG   HandlerThread:61712 [system_monitor.py:probe():210] {'os': 'macOS-13.2.1-arm64-arm-64bit', 'python': '3.10.12', 'heartbeatAt': '2023-09-26T07:13:54.445857', 'startedAt': '2023-09-26T07:13:53.254950', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '<python with no main file>', 'codePathLocal': None, 'git': {'remote': 'https://github.com/YangDongJae/DeepLearning.git', 'commit': '9178ca2117ed156d34b823b8c49134a9163f2100'}, 'email': 'ydj9805@me.com', 'root': '/Users/yangdongjae/Desktop/2023/CS/Deep learning/assignment', 'host': 'Sanchezs-MacBook-Pro.local', 'username': 'yangdongjae', 'executable': '/opt/homebrew/anaconda3/envs/link_dl/bin/python', 'cpu_count': 8, 'cpu_count_logical': 8, 'disk': {'/': {'total': 460.4317207336426, 'used': 12.054340362548828}}, 'gpuapple': {'type': 'arm', 'vendor': 'Apple'}, 'memory': {'total': 16.0}}
2023-09-26 16:13:54,474 INFO    HandlerThread:61712 [system_monitor.py:probe():211] Finished collecting system info
2023-09-26 16:13:54,474 INFO    HandlerThread:61712 [system_monitor.py:probe():214] Publishing system info
2023-09-26 16:13:54,474 DEBUG   HandlerThread:61712 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2023-09-26 16:13:54,474 DEBUG   HandlerThread:61712 [system_info.py:_save_pip():68] Saving pip packages done
2023-09-26 16:13:54,474 DEBUG   HandlerThread:61712 [system_info.py:_save_conda():75] Saving list of conda packages installed into the current environment
2023-09-26 16:13:55,335 INFO    Thread-24 :61712 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/yangdongjae/Desktop/2023/CS/Deep learning/assignment/src/homework#2/wandb/run-20230926_161353-93y0xc7l/files/conda-environment.yaml
2023-09-26 16:13:55,335 INFO    Thread-24 :61712 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/yangdongjae/Desktop/2023/CS/Deep learning/assignment/src/homework#2/wandb/run-20230926_161353-93y0xc7l/files/requirements.txt
2023-09-26 16:13:55,759 DEBUG   HandlerThread:61712 [handler.py:handle_request():144] handle_request: status_report
2023-09-26 16:13:57,245 DEBUG   HandlerThread:61712 [system_info.py:_save_conda():87] Saving conda packages done
2023-09-26 16:13:57,246 INFO    HandlerThread:61712 [system_monitor.py:probe():216] Finished publishing system info
2023-09-26 16:13:57,246 DEBUG   SenderThread:61712 [sender.py:send():380] send: files
2023-09-26 16:13:57,246 INFO    SenderThread:61712 [sender.py:_save_file():1378] saving file wandb-metadata.json with policy now
2023-09-26 16:13:57,255 DEBUG   HandlerThread:61712 [handler.py:handle_request():144] handle_request: stop_status
2023-09-26 16:13:57,256 DEBUG   SenderThread:61712 [sender.py:send_request():407] send_request: stop_status
2023-09-26 16:13:57,256 DEBUG   HandlerThread:61712 [handler.py:handle_request():144] handle_request: internal_messages
2023-09-26 16:13:57,344 INFO    Thread-24 :61712 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/yangdongjae/Desktop/2023/CS/Deep learning/assignment/src/homework#2/wandb/run-20230926_161353-93y0xc7l/files/conda-environment.yaml
2023-09-26 16:13:57,345 INFO    Thread-24 :61712 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/yangdongjae/Desktop/2023/CS/Deep learning/assignment/src/homework#2/wandb/run-20230926_161353-93y0xc7l/files/wandb-metadata.json
2023-09-26 16:13:57,508 DEBUG   HandlerThread:61712 [handler.py:handle_request():144] handle_request: partial_history
2023-09-26 16:13:57,515 DEBUG   HandlerThread:61712 [handler.py:handle_request():144] handle_request: partial_history
2023-09-26 16:13:57,516 DEBUG   HandlerThread:61712 [handler.py:handle_request():144] handle_request: partial_history
2023-09-26 16:13:57,630 DEBUG   SenderThread:61712 [sender.py:send():380] send: telemetry
2023-09-26 16:13:57,631 DEBUG   SenderThread:61712 [sender.py:send():380] send: history
2023-09-26 16:13:57,631 DEBUG   SenderThread:61712 [sender.py:send_request():407] send_request: summary_record
2023-09-26 16:13:57,632 INFO    SenderThread:61712 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-09-26 16:13:57,632 DEBUG   SenderThread:61712 [sender.py:send():380] send: history
2023-09-26 16:13:57,632 DEBUG   SenderThread:61712 [sender.py:send_request():407] send_request: summary_record
2023-09-26 16:13:57,633 INFO    SenderThread:61712 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-09-26 16:13:57,634 DEBUG   SenderThread:61712 [sender.py:send():380] send: history
2023-09-26 16:13:57,634 DEBUG   SenderThread:61712 [sender.py:send_request():407] send_request: summary_record
2023-09-26 16:13:57,634 INFO    SenderThread:61712 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-09-26 16:13:57,714 DEBUG   HandlerThread:61712 [handler.py:handle_request():144] handle_request: partial_history
2023-09-26 16:13:57,714 DEBUG   SenderThread:61712 [sender.py:send():380] send: history
2023-09-26 16:13:57,714 DEBUG   SenderThread:61712 [sender.py:send_request():407] send_request: summary_record
2023-09-26 16:13:57,715 INFO    SenderThread:61712 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-09-26 16:13:57,720 DEBUG   HandlerThread:61712 [handler.py:handle_request():144] handle_request: partial_history
2023-09-26 16:13:57,721 DEBUG   SenderThread:61712 [sender.py:send():380] send: history
2023-09-26 16:13:57,721 DEBUG   HandlerThread:61712 [handler.py:handle_request():144] handle_request: partial_history
2023-09-26 16:13:57,722 DEBUG   SenderThread:61712 [sender.py:send_request():407] send_request: summary_record
2023-09-26 16:13:57,722 INFO    SenderThread:61712 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-09-26 16:13:57,723 DEBUG   SenderThread:61712 [sender.py:send():380] send: history
2023-09-26 16:13:57,723 DEBUG   SenderThread:61712 [sender.py:send_request():407] send_request: summary_record
2023-09-26 16:13:57,723 INFO    SenderThread:61712 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-09-26 16:13:57,917 DEBUG   HandlerThread:61712 [handler.py:handle_request():144] handle_request: partial_history
2023-09-26 16:13:57,917 DEBUG   SenderThread:61712 [sender.py:send():380] send: history
2023-09-26 16:13:57,917 DEBUG   SenderThread:61712 [sender.py:send_request():407] send_request: summary_record
2023-09-26 16:13:57,918 INFO    SenderThread:61712 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-09-26 16:13:57,923 DEBUG   HandlerThread:61712 [handler.py:handle_request():144] handle_request: partial_history
2023-09-26 16:13:57,923 DEBUG   SenderThread:61712 [sender.py:send():380] send: history
2023-09-26 16:13:57,923 DEBUG   SenderThread:61712 [sender.py:send_request():407] send_request: summary_record
2023-09-26 16:13:57,924 DEBUG   HandlerThread:61712 [handler.py:handle_request():144] handle_request: partial_history
2023-09-26 16:13:57,924 INFO    SenderThread:61712 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-09-26 16:13:57,924 DEBUG   SenderThread:61712 [sender.py:send():380] send: history
2023-09-26 16:13:57,924 DEBUG   SenderThread:61712 [sender.py:send_request():407] send_request: summary_record
2023-09-26 16:13:57,924 INFO    SenderThread:61712 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-09-26 16:13:58,116 DEBUG   HandlerThread:61712 [handler.py:handle_request():144] handle_request: partial_history
2023-09-26 16:13:58,116 DEBUG   SenderThread:61712 [sender.py:send():380] send: history
2023-09-26 16:13:58,116 DEBUG   SenderThread:61712 [sender.py:send_request():407] send_request: summary_record
2023-09-26 16:13:58,117 INFO    SenderThread:61712 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-09-26 16:13:58,122 DEBUG   HandlerThread:61712 [handler.py:handle_request():144] handle_request: partial_history
2023-09-26 16:13:58,122 DEBUG   SenderThread:61712 [sender.py:send():380] send: history
2023-09-26 16:13:58,123 DEBUG   HandlerThread:61712 [handler.py:handle_request():144] handle_request: partial_history
2023-09-26 16:13:58,123 DEBUG   SenderThread:61712 [sender.py:send_request():407] send_request: summary_record
2023-09-26 16:13:58,123 INFO    SenderThread:61712 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-09-26 16:13:58,124 DEBUG   SenderThread:61712 [sender.py:send():380] send: history
2023-09-26 16:13:58,124 DEBUG   SenderThread:61712 [sender.py:send_request():407] send_request: summary_record
2023-09-26 16:13:58,124 INFO    SenderThread:61712 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-09-26 16:13:58,183 INFO    wandb-upload_0:61712 [upload_job.py:push():131] Uploaded file /var/folders/ny/tbs_98cs36v4cc5h0tfjfszh0000gn/T/tmp6ufszrv_wandb/p20ncbzt-wandb-metadata.json
2023-09-26 16:13:58,311 DEBUG   HandlerThread:61712 [handler.py:handle_request():144] handle_request: partial_history
2023-09-26 16:13:58,311 DEBUG   HandlerThread:61712 [handler.py:handle_request():144] handle_request: status_report
2023-09-26 16:13:58,311 DEBUG   SenderThread:61712 [sender.py:send():380] send: history
2023-09-26 16:13:58,312 DEBUG   SenderThread:61712 [sender.py:send_request():407] send_request: summary_record
2023-09-26 16:13:58,312 INFO    SenderThread:61712 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-09-26 16:13:58,317 DEBUG   HandlerThread:61712 [handler.py:handle_request():144] handle_request: partial_history
2023-09-26 16:13:58,317 DEBUG   SenderThread:61712 [sender.py:send():380] send: history
2023-09-26 16:13:58,317 DEBUG   SenderThread:61712 [sender.py:send_request():407] send_request: summary_record
2023-09-26 16:13:58,318 DEBUG   HandlerThread:61712 [handler.py:handle_request():144] handle_request: partial_history
2023-09-26 16:13:58,318 INFO    SenderThread:61712 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-09-26 16:13:58,318 DEBUG   SenderThread:61712 [sender.py:send():380] send: history
2023-09-26 16:13:58,318 DEBUG   SenderThread:61712 [sender.py:send_request():407] send_request: summary_record
2023-09-26 16:13:58,318 INFO    SenderThread:61712 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-09-26 16:13:58,347 INFO    Thread-24 :61712 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/yangdongjae/Desktop/2023/CS/Deep learning/assignment/src/homework#2/wandb/run-20230926_161353-93y0xc7l/files/output.log
2023-09-26 16:13:58,347 INFO    Thread-24 :61712 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/yangdongjae/Desktop/2023/CS/Deep learning/assignment/src/homework#2/wandb/run-20230926_161353-93y0xc7l/files/wandb-summary.json
2023-09-26 16:13:58,512 DEBUG   HandlerThread:61712 [handler.py:handle_request():144] handle_request: partial_history
2023-09-26 16:13:58,513 DEBUG   SenderThread:61712 [sender.py:send():380] send: history
2023-09-26 16:13:58,513 DEBUG   SenderThread:61712 [sender.py:send_request():407] send_request: summary_record
2023-09-26 16:13:58,513 INFO    SenderThread:61712 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-09-26 16:13:58,518 DEBUG   HandlerThread:61712 [handler.py:handle_request():144] handle_request: partial_history
2023-09-26 16:13:58,519 DEBUG   SenderThread:61712 [sender.py:send():380] send: history
2023-09-26 16:13:58,519 DEBUG   HandlerThread:61712 [handler.py:handle_request():144] handle_request: partial_history
2023-09-26 16:13:58,519 DEBUG   SenderThread:61712 [sender.py:send_request():407] send_request: summary_record
2023-09-26 16:13:58,520 INFO    SenderThread:61712 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-09-26 16:13:58,520 DEBUG   SenderThread:61712 [sender.py:send():380] send: history
2023-09-26 16:13:58,520 DEBUG   SenderThread:61712 [sender.py:send_request():407] send_request: summary_record
2023-09-26 16:13:58,520 INFO    SenderThread:61712 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-09-26 16:13:58,713 DEBUG   HandlerThread:61712 [handler.py:handle_request():144] handle_request: partial_history
2023-09-26 16:13:58,713 DEBUG   SenderThread:61712 [sender.py:send():380] send: history
2023-09-26 16:13:58,713 DEBUG   SenderThread:61712 [sender.py:send_request():407] send_request: summary_record
2023-09-26 16:13:58,714 INFO    SenderThread:61712 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-09-26 16:13:58,720 DEBUG   HandlerThread:61712 [handler.py:handle_request():144] handle_request: partial_history
2023-09-26 16:13:58,720 DEBUG   SenderThread:61712 [sender.py:send():380] send: history
2023-09-26 16:13:58,720 DEBUG   SenderThread:61712 [sender.py:send_request():407] send_request: summary_record
2023-09-26 16:13:58,720 DEBUG   HandlerThread:61712 [handler.py:handle_request():144] handle_request: partial_history
2023-09-26 16:13:58,721 INFO    SenderThread:61712 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-09-26 16:13:58,721 DEBUG   SenderThread:61712 [sender.py:send():380] send: history
2023-09-26 16:13:58,721 DEBUG   SenderThread:61712 [sender.py:send_request():407] send_request: summary_record
2023-09-26 16:13:58,721 INFO    SenderThread:61712 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-09-26 16:13:59,352 INFO    Thread-24 :61712 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/yangdongjae/Desktop/2023/CS/Deep learning/assignment/src/homework#2/wandb/run-20230926_161353-93y0xc7l/files/wandb-summary.json
2023-09-26 16:14:00,357 INFO    Thread-24 :61712 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/yangdongjae/Desktop/2023/CS/Deep learning/assignment/src/homework#2/wandb/run-20230926_161353-93y0xc7l/files/output.log
2023-09-26 16:14:00,774 DEBUG   HandlerThread:61712 [handler.py:handle_request():144] handle_request: status_report
2023-09-26 16:14:03,742 DEBUG   HandlerThread:61712 [handler.py:handle_request():144] handle_request: status_report
2023-09-26 16:14:05,796 DEBUG   HandlerThread:61712 [handler.py:handle_request():144] handle_request: status_report
2023-09-26 16:14:08,762 DEBUG   HandlerThread:61712 [handler.py:handle_request():144] handle_request: status_report
2023-09-26 16:14:10,810 DEBUG   HandlerThread:61712 [handler.py:handle_request():144] handle_request: status_report
2023-09-26 16:14:12,263 DEBUG   HandlerThread:61712 [handler.py:handle_request():144] handle_request: keepalive
2023-09-26 16:14:12,264 DEBUG   HandlerThread:61712 [handler.py:handle_request():144] handle_request: stop_status
2023-09-26 16:14:12,264 DEBUG   HandlerThread:61712 [handler.py:handle_request():144] handle_request: keepalive
2023-09-26 16:14:12,264 DEBUG   SenderThread:61712 [sender.py:send_request():407] send_request: stop_status
2023-09-26 16:14:14,640 DEBUG   HandlerThread:61712 [handler.py:handle_request():144] handle_request: status_report
2023-09-26 16:14:15,831 DEBUG   HandlerThread:61712 [handler.py:handle_request():144] handle_request: status_report
2023-09-26 16:14:19,664 DEBUG   HandlerThread:61712 [handler.py:handle_request():144] handle_request: status_report
2023-09-26 16:14:20,852 DEBUG   HandlerThread:61712 [handler.py:handle_request():144] handle_request: status_report
2023-09-26 16:14:24,685 DEBUG   HandlerThread:61712 [handler.py:handle_request():144] handle_request: status_report
2023-09-26 16:14:25,462 INFO    Thread-24 :61712 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/yangdongjae/Desktop/2023/CS/Deep learning/assignment/src/homework#2/wandb/run-20230926_161353-93y0xc7l/files/config.yaml
2023-09-26 16:14:25,868 DEBUG   HandlerThread:61712 [handler.py:handle_request():144] handle_request: status_report
2023-09-26 16:14:27,264 DEBUG   HandlerThread:61712 [handler.py:handle_request():144] handle_request: keepalive
2023-09-26 16:14:27,265 DEBUG   HandlerThread:61712 [handler.py:handle_request():144] handle_request: stop_status
2023-09-26 16:14:27,266 DEBUG   SenderThread:61712 [sender.py:send_request():407] send_request: stop_status
2023-09-26 16:14:30,553 DEBUG   HandlerThread:61712 [handler.py:handle_request():144] handle_request: status_report
2023-09-26 16:14:30,888 DEBUG   HandlerThread:61712 [handler.py:handle_request():144] handle_request: status_report
2023-09-26 16:14:32,286 DEBUG   HandlerThread:61712 [handler.py:handle_request():144] handle_request: keepalive
2023-09-26 16:14:35,579 DEBUG   HandlerThread:61712 [handler.py:handle_request():144] handle_request: status_report
2023-09-26 16:14:35,909 DEBUG   HandlerThread:61712 [handler.py:handle_request():144] handle_request: status_report
2023-09-26 16:14:37,308 DEBUG   HandlerThread:61712 [handler.py:handle_request():144] handle_request: keepalive
2023-09-26 16:14:40,596 DEBUG   HandlerThread:61712 [handler.py:handle_request():144] handle_request: status_report
2023-09-26 16:14:40,930 DEBUG   HandlerThread:61712 [handler.py:handle_request():144] handle_request: status_report
2023-09-26 16:14:41,551 DEBUG   SystemMonitor:61712 [system_monitor.py:_start():159] Starting system metrics aggregation loop
2023-09-26 16:14:41,553 DEBUG   SenderThread:61712 [sender.py:send():380] send: telemetry
2023-09-26 16:14:41,553 DEBUG   SenderThread:61712 [sender.py:send():380] send: stats
2023-09-26 16:14:42,326 DEBUG   HandlerThread:61712 [handler.py:handle_request():144] handle_request: keepalive
2023-09-26 16:14:43,607 DEBUG   SenderThread:61712 [sender.py:send():380] send: telemetry
2023-09-26 16:14:43,608 DEBUG   SenderThread:61712 [sender.py:send():380] send: exit
2023-09-26 16:14:43,608 INFO    SenderThread:61712 [sender.py:send_exit():585] handling exit code: 0
2023-09-26 16:14:43,609 INFO    SenderThread:61712 [sender.py:send_exit():587] handling runtime: 49
2023-09-26 16:14:43,609 INFO    SenderThread:61712 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-09-26 16:14:43,610 INFO    SenderThread:61712 [sender.py:send_exit():593] send defer
2023-09-26 16:14:43,610 DEBUG   HandlerThread:61712 [handler.py:handle_request():144] handle_request: defer
2023-09-26 16:14:43,610 INFO    HandlerThread:61712 [handler.py:handle_request_defer():170] handle defer: 0
2023-09-26 16:14:43,610 DEBUG   SenderThread:61712 [sender.py:send_request():407] send_request: defer
2023-09-26 16:14:43,610 INFO    SenderThread:61712 [sender.py:send_request_defer():609] handle sender defer: 0
2023-09-26 16:14:43,611 INFO    SenderThread:61712 [sender.py:transition_state():613] send defer: 1
2023-09-26 16:14:43,611 DEBUG   HandlerThread:61712 [handler.py:handle_request():144] handle_request: defer
2023-09-26 16:14:43,611 INFO    HandlerThread:61712 [handler.py:handle_request_defer():170] handle defer: 1
2023-09-26 16:14:43,611 DEBUG   SenderThread:61712 [sender.py:send_request():407] send_request: defer
2023-09-26 16:14:43,611 INFO    SenderThread:61712 [sender.py:send_request_defer():609] handle sender defer: 1
2023-09-26 16:14:43,612 INFO    SenderThread:61712 [sender.py:transition_state():613] send defer: 2
2023-09-26 16:14:43,612 DEBUG   HandlerThread:61712 [handler.py:handle_request():144] handle_request: defer
2023-09-26 16:14:43,612 INFO    HandlerThread:61712 [handler.py:handle_request_defer():170] handle defer: 2
2023-09-26 16:14:43,612 INFO    HandlerThread:61712 [system_monitor.py:finish():190] Stopping system monitor
2023-09-26 16:14:43,612 DEBUG   SystemMonitor:61712 [system_monitor.py:_start():159] Starting system metrics aggregation loop
